x,	 y,	 r 
264 , 88 , 3171309891.6875
265 , 88 , 3171292822.36
266 , 88 , 3171248929.9375
267 , 88 , 1596178591.31
268 , 88 , 169130025.0
278 , 88 , 169161888.0475
279 , 88 , 1057123617.9375
280 , 88 , 1596251582.9375
281 , 88 , 3372134727.0
282 , 88 , 3171319645.7025
283 , 88 , 4488541477.9375
284 , 88 , 4264497060.0625
285 , 88 , 6928321938.8225
286 , 88 , 5803662412.889999
287 , 88 , 5803600670.2775
288 , 88 , 2706144937.415
289 , 88 , 2412416283.24
290 , 88 , 1503543976.29
291 , 88 , 795124237.16
292 , 88 , 1173395958.2150002
293 , 88 , 6655607216.1975
294 , 88 , 10332116652.89
295 , 88 , 10598511885.7025
296 , 88 , 10334230452.7025
297 , 88 , 8505495638.577499
298 , 88 , 6648986370.8225
299 , 88 , 4429144551.0
300 , 88 , 3287526798.2975
301 , 88 , 2124738693.7775
302 , 88 , 792838446.1275
314 , 88 , 2124738693.7775
315 , 88 , 4429144551.0
316 , 88 , 5549648035.6875
317 , 88 , 4429154466.7775
318 , 88 , 2124737392.6875
262 , 89 , 623712160.36
263 , 89 , 2494758254.2975
264 , 89 , 3372133589.11
265 , 89 , 3372106928.44
266 , 89 , 3372061735.7275
267 , 89 , 1057062656.25
276 , 89 , 169161888.0475
277 , 89 , 1057123617.9375
278 , 89 , 1596251582.9375
279 , 89 , 3372134727.0
280 , 89 , 3171309891.6875
281 , 89 , 4492656093.7025
282 , 89 , 3171312330.265
283 , 89 , 5606945304.9475
284 , 89 , 5076336947.889999
285 , 89 , 8184094329.01
286 , 89 , 5803577098.502501
287 , 89 , 5076232839.8975
288 , 89 , 2050714883.2475
289 , 89 , 940785764.0625
290 , 89 , 167060441.81
293 , 89 , 2568931458.7775
294 , 89 , 6655594861.0625
295 , 89 , 10332096819.89
296 , 89 , 10596354355.89
297 , 89 , 10332088691.8275
298 , 89 , 7727158255.385
299 , 89 , 6648986370.8225
300 , 89 , 5549648035.6875
301 , 89 , 4429144551.0
302 , 89 , 3287526798.2975
303 , 89 , 2124738693.7775
304 , 89 , 792838446.1275
314 , 89 , 792838446.1275
315 , 89 , 2653271810.36
316 , 89 , 4429163733.11
317 , 89 , 4429150402.7775
318 , 89 , 2124743245.1599998
262 , 90 , 1733658673.7350001
263 , 90 , 3372133589.11
264 , 90 , 3372133589.11
265 , 90 , 3372092460.25
266 , 90 , 2230419923.9975
267 , 90 , 169130025.0
274 , 90 , 169161888.0475
275 , 90 , 1057123617.9375
276 , 90 , 1596251582.9375
277 , 90 , 3372134727.0
278 , 90 , 3171309891.6875
279 , 90 , 4492638211.6875
280 , 90 , 3171309891.625
281 , 90 , 4492655281.01
282 , 90 , 3763270831.385
283 , 90 , 5076316789.764999
284 , 90 , 3996044954.885
285 , 90 , 5803583569.235001
286 , 90 , 2695764770.4725
287 , 90 , 2044516505.96
288 , 90 , 940796005.4975
289 , 90 , 169130025.0
293 , 90 , 1852158445.1599998
294 , 90 , 4213720789.6725
295 , 90 , 6653485938.514999
296 , 90 , 10332068858.885
297 , 90 , 10596330458.885
298 , 90 , 7991419855.385
299 , 90 , 6649010267.25
300 , 90 , 6648989458.985
301 , 90 , 5549648035.6875
302 , 90 , 5549648035.6875
303 , 90 , 4429144551.0
304 , 90 , 3287526798.2975
305 , 90 , 2124738693.7775
306 , 90 , 792838446.1275
315 , 90 , 1733636240.09
316 , 90 , 4429163733.11
317 , 90 , 4429163733.11
318 , 90 , 3287527935.815
319 , 90 , 940824616.4775
261 , 91 , 169161888.0475
262 , 91 , 2494758254.2975
263 , 91 , 3372133589.11
264 , 91 , 3372120258.7775
265 , 91 , 3372061735.7275
266 , 91 , 1469317092.1875
272 , 91 , 169161888.0475
273 , 91 , 1057125243.61
274 , 91 , 1596241666.3600001
275 , 91 , 3372134727.0
276 , 91 , 3171309891.6875
277 , 91 , 4492638211.6875
278 , 91 , 3171292822.36
279 , 91 , 4492603260.3775
280 , 91 , 3171275753.0275
281 , 91 , 4228359542.36
282 , 91 , 4270630994.3599997
283 , 91 , 4270623353.75
284 , 91 , 3498952171.25
285 , 91 , 4270589377.94
286 , 91 , 2050714232.96
287 , 91 , 940789990.6775
288 , 91 , 623666967.1875
293 , 91 , 623665829.3975
294 , 91 , 1733565037.44
295 , 91 , 3900559251.86
296 , 91 , 7727072747.25
297 , 91 , 6648912729.75
298 , 91 , 6648948818.36
299 , 91 , 6648972714.84
300 , 91 , 5549613897.0275
301 , 91 , 4429154466.7775
302 , 91 , 5549630966.36
303 , 91 , 5549648035.6875
304 , 91 , 5549648035.6875
305 , 91 , 4429144551.0
306 , 91 , 2653271810.36
307 , 91 , 1733636240.09
308 , 91 , 792838446.1275
315 , 91 , 792838446.1275
316 , 91 , 3551788398.2975
317 , 91 , 4429163733.11
318 , 91 , 4429150402.7775
319 , 91 , 2124737392.6875
261 , 92 , 1057125243.61
262 , 92 , 3372133589.11
263 , 92 , 3372133589.11
264 , 92 , 3372105790.535
265 , 92 , 2230437643.3025
266 , 92 , 359417721.97749996
269 , 92 , 169161888.0475
270 , 92 , 623712160.36
271 , 92 , 1733658673.7350001
272 , 92 , 2494758254.2975
273 , 92 , 3372133589.11
274 , 92 , 3372133589.11
275 , 92 , 4492638211.6875
276 , 92 , 3171292822.36
277 , 92 , 4492603260.3775
278 , 92 , 3171248929.9375
279 , 92 , 3372076203.8125
280 , 92 , 1596207852.7224998
281 , 92 , 2230462678.215
282 , 92 , 2050757637.5
283 , 92 , 2050757637.5
284 , 92 , 1321367335.5900002
285 , 92 , 1321348640.6875
286 , 92 , 274835802.9275
294 , 92 , 623648272.6875
295 , 92 , 2124657412.5275
296 , 92 , 4429033683.11
297 , 92 , 5549533428.86
298 , 92 , 5549533428.86
299 , 92 , 4429096431.815
300 , 92 , 3551733776.5625
301 , 92 , 3287489895.9725
302 , 92 , 3287507615.3775
303 , 92 , 4429154466.7775
304 , 92 , 5549630966.36
305 , 92 , 5549648035.6875
306 , 92 , 4429163733.11
307 , 92 , 4429163733.11
308 , 92 , 3551788398.2975
309 , 92 , 2653290342.215
310 , 92 , 1733630062.44
311 , 92 , 792838446.1275
314 , 92 , 221983970.9375
316 , 92 , 2653290342.215
317 , 92 , 4429163733.11
318 , 92 , 4429163733.11
319 , 92 , 3287518344.41
320 , 92 , 940824616.4775
260 , 93 , 169161888.0475
261 , 93 , 1596241666.3600001
262 , 93 , 3372133589.11
263 , 93 , 3372137653.1725
264 , 93 , 3372106928.44
265 , 93 , 1469364235.5625
267 , 93 , 169161888.0475
268 , 93 , 1057123617.9375
269 , 93 , 1596251582.9375
270 , 93 , 2494758254.2975
271 , 93 , 3372133589.11
272 , 93 , 3372133589.11
273 , 93 , 3372133589.11
274 , 93 , 3372120258.7775
275 , 93 , 4492603260.3775
276 , 93 , 3171248929.9375
277 , 93 , 3372061735.7275
278 , 93 , 1596192571.6775
279 , 93 , 1057088666.3975
280 , 93 , 264294925.69
281 , 93 , 676573746.375
282 , 93 , 1173402948.5625
283 , 93 , 1321384404.8600001
284 , 93 , 1321365709.9099998
285 , 93 , 1173356129.8525
286 , 93 , 264265664.0625
295 , 93 , 792795366.9725
296 , 93 , 3287435925.59
297 , 93 , 4429047013.5
298 , 93 , 4429086515.9225
299 , 93 , 4429104559.815
300 , 93 , 2653224016.25
301 , 93 , 1321346202.3975
302 , 93 , 1733609416.4775
303 , 93 , 2124737392.6875
304 , 93 , 3287507615.3775
305 , 93 , 4429154466.7775
306 , 93 , 4429150402.7775
307 , 93 , 4429163733.11
308 , 93 , 4429163733.11
309 , 93 , 4429163733.11
310 , 93 , 3551788398.2975
311 , 93 , 3287526798.2975
312 , 93 , 2124738693.7775
313 , 93 , 792838446.1275
315 , 93 , 887964169.0025
316 , 93 , 2653271810.36
317 , 93 , 3551802053.8125
318 , 93 , 4429163733.11
319 , 93 , 4429137072.44
320 , 93 , 2124737392.6875
260 , 94 , 1057123617.9375
261 , 94 , 3372148057.385
262 , 94 , 4492673163.0775
263 , 94 , 4492672350.3275
264 , 94 , 4228380675.6875
265 , 94 , 2230496654.2975
266 , 94 , 1469395122.9375
267 , 94 , 1596251582.9375
268 , 94 , 3372134727.0
269 , 94 , 3171309891.6875
270 , 94 , 3372133589.11
271 , 94 , 3372133589.11
272 , 94 , 3372120258.7775
273 , 94 , 3372105790.535
274 , 94 , 3372075065.96
275 , 94 , 3372061735.7275
276 , 94 , 1596178591.31
277 , 94 , 1057062656.25
278 , 94 , 169139291.1025
280 , 94 , 623704031.9225
281 , 94 , 1596235326.375
282 , 94 , 3171285507.0
283 , 94 , 3171258683.815
284 , 94 , 2050738617.5225
285 , 94 , 940796005.4975
286 , 94 , 169130025.0
296 , 94 , 1733601614.0025
297 , 94 , 3287490221.735
298 , 94 , 5549603331.0
299 , 94 , 4429117890.215
300 , 94 , 2124714796.7224998
301 , 94 , 1321343763.7275
302 , 94 , 887930030.3025
304 , 94 , 792824627.79
305 , 94 , 2124737392.6875
306 , 94 , 2124743245.1599998
307 , 94 , 3287527935.815
308 , 94 , 4429150402.7775
309 , 94 , 4429163733.11
310 , 94 , 4429163733.11
311 , 94 , 5549648035.6875
312 , 94 , 4429144551.0
313 , 94 , 3287526798.2975
314 , 94 , 2124744546.2975001
315 , 94 , 2653281726.9375
316 , 94 , 3551792788.3275
317 , 94 , 5549682174.3275
318 , 94 , 6649007179.077499
319 , 94 , 5549648035.625
320 , 94 , 3287507615.3775
321 , 94 , 792824627.79
259 , 95 , 222013882.9225
260 , 95 , 1733681270.4524999
261 , 95 , 3372196176.885
262 , 95 , 4228445701.9375
263 , 95 , 5348934230.577499
264 , 95 , 5348893264.1975
265 , 95 , 2907044227.625
266 , 95 , 3372134727.0
267 , 95 , 3171309891.6875
268 , 95 , 4492638211.6875
269 , 95 , 3171292822.36
270 , 95 , 3372106928.44
271 , 95 , 3372092460.25
272 , 95 , 3372061735.7275
273 , 95 , 2230419923.9975
274 , 95 , 1469317092.1875
275 , 95 , 1057062656.25
276 , 95 , 169130025.0
279 , 95 , 169146606.6525
280 , 95 , 940823153.75
281 , 95 , 2050757637.5
282 , 95 , 3171251368.4025
283 , 95 , 3171224545.375
284 , 95 , 1596172251.365
285 , 95 , 623666967.1875
296 , 95 , 623676721.125
297 , 95 , 2124702117.215
298 , 95 , 4429086515.9225
299 , 95 , 5549533428.86
300 , 95 , 3287435925.59
301 , 95 , 1733581130.8125
303 , 95 , 221982507.56
307 , 95 , 940824616.4775
308 , 95 , 2124737392.6875
309 , 95 , 3287518344.41
310 , 95 , 4429137072.44
311 , 95 , 5549630966.36
312 , 95 , 5549648035.6875
313 , 95 , 5549648035.6875
314 , 95 , 4429144551.0
315 , 95 , 4429157881.385
316 , 95 , 5549654539.0775
317 , 95 , 6649040667.6975
318 , 95 , 6120521531.6975
319 , 95 , 6120528683.764999
320 , 95 , 3900652725.1725
321 , 95 , 940845099.5625
259 , 96 , 222017296.9375
260 , 96 , 2389076536.0775
261 , 96 , 4228432696.9475
262 , 96 , 6670287097.76
263 , 96 , 8234711867.6975
264 , 96 , 8234683906.6875
265 , 96 , 4270672123.25
266 , 96 , 4492638211.6875
267 , 96 , 3171292822.36
268 , 96 , 4492603260.3775
269 , 96 , 3171248929.9375
270 , 96 , 3372061735.7275
271 , 96 , 2230419923.9975
272 , 96 , 1469317092.1875
273 , 96 , 359401303.125
279 , 96 , 264285984.6875
280 , 96 , 1173378563.75
281 , 96 , 1321367335.5900002
282 , 96 , 1321365709.9099998
283 , 96 , 1173356129.8525
284 , 96 , 264265664.0625
297 , 96 , 792795366.9725
298 , 96 , 3287435925.59
299 , 96 , 4429033683.11
300 , 96 , 4429033683.11
301 , 96 , 3287426334.1275
302 , 96 , 792778297.6475
309 , 96 , 940824616.4775
310 , 96 , 2124737392.6875
311 , 96 , 3287507615.3775
312 , 96 , 4429154466.7775
313 , 96 , 5549630966.36
314 , 96 , 5549648035.6875
315 , 96 , 5549665105.01
316 , 96 , 6649027987.327499
317 , 96 , 6649044731.6975
318 , 96 , 7727268473.76
319 , 96 , 6934475219.827499
320 , 96 , 4492613014.7975
321 , 96 , 1067707248.9375
259 , 97 , 1057137435.86
260 , 97 , 4492671537.4475
261 , 97 , 5613220215.139999
262 , 97 , 8498997364.702499
263 , 97 , 8192403026.110001
264 , 97 , 6934479770.4375
265 , 97 , 3171292822.36
266 , 97 , 4492603260.3775
267 , 97 , 3171248929.9375
268 , 97 , 3372061735.7275
269 , 97 , 1596178591.31
270 , 97 , 1057062656.25
271 , 97 , 169130025.0
279 , 97 , 274882621.6875
280 , 97 , 1321384404.8600001
281 , 97 , 1321365709.9099998
282 , 97 , 1173369785.21
283 , 97 , 940796005.4975
284 , 97 , 169130025.0
298 , 97 , 1733587308.4099998
299 , 97 , 3287435925.59
300 , 97 , 4429047013.5
301 , 97 , 4429073185.5275
302 , 97 , 2124678220.1599998
303 , 97 , 623665829.3975
311 , 97 , 792824627.79
312 , 97 , 2124737392.6875
313 , 97 , 3287507615.3775
314 , 97 , 4429154466.7775
315 , 97 , 5549630966.36
316 , 97 , 6649007179.077499
317 , 97 , 6120508851.389999
318 , 97 , 9312866196.7025
319 , 97 , 10613066268.26
320 , 97 , 7727243275.0475
321 , 97 , 3900627852.5
322 , 97 , 1067673435.74
259 , 98 , 1469392846.7525
260 , 98 , 4164954965.5475
261 , 98 , 5592041572.01
262 , 98 , 8255832475.125
263 , 98 , 6934435553.065001
264 , 98 , 5591958339.190001
265 , 98 , 3171248929.9375
266 , 98 , 3372061735.7275
267 , 98 , 1596178591.31
268 , 98 , 1057062656.25
269 , 98 , 169130025.0
277 , 98 , 623697204.09
278 , 98 , 940823153.75
279 , 98 , 2050757637.5
280 , 98 , 3171234299.1275
281 , 98 , 2050714232.96
282 , 98 , 940789990.6775
283 , 98 , 623666967.1875
298 , 98 , 623665829.3975
299 , 98 , 1733565037.44
300 , 98 , 3287445517.0475
301 , 98 , 5549533428.86
302 , 98 , 3287435925.59
303 , 98 , 1733587308.4099998
304 , 98 , 623683385.9775
313 , 98 , 792824627.79
314 , 98 , 2124737392.6875
315 , 98 , 3287507615.3775
316 , 98 , 4429171861.11
317 , 98 , 5285398627.625
318 , 98 , 7727255792.885
319 , 98 , 9312854653.61
320 , 98 , 6649016931.627501
321 , 98 , 4429137722.2725
322 , 98 , 2124727963.865
259 , 99 , 1057111425.1875
260 , 99 , 2389043209.94
261 , 99 , 3372144643.09
262 , 99 , 5591941107.4375
263 , 99 , 4270563042.79
264 , 99 , 3372061735.7275
265 , 99 , 1596178591.31
266 , 99 , 1057062656.25
267 , 99 , 169130025.0
276 , 99 , 169146606.6525
277 , 99 , 940823153.75
278 , 99 , 1173378563.75
279 , 99 , 1321367335.5900002
280 , 99 , 1321348640.6875
281 , 99 , 274835802.9275
299 , 99 , 623648272.6875
300 , 99 , 2124657412.5275
301 , 99 , 4429033683.11
302 , 99 , 4429033683.11
303 , 99 , 3287435925.59
304 , 99 , 1733581130.8125
315 , 99 , 792824627.79
316 , 99 , 2124737392.6875
317 , 99 , 2124745033.19
318 , 99 , 3900650448.8775
319 , 99 , 6648996123.41
320 , 99 , 4429151052.5
321 , 99 , 2653257016.2275
322 , 99 , 1733597061.7475
259 , 100 , 359433978.16499996
260 , 100 , 1469360008.665
261 , 100 , 2230455362.6025
262 , 100 , 2843520003.56
263 , 100 , 1596164610.9375
264 , 100 , 1057062656.25
265 , 100 , 169130025.0
276 , 100 , 264302241.375
277 , 100 , 1173402948.5625
278 , 100 , 1321384404.8600001
279 , 100 , 1321365709.9099998
280 , 100 , 1173356129.8525
281 , 100 , 264265664.0625
300 , 100 , 792795366.9725
301 , 100 , 3287435925.59
302 , 100 , 4429047013.5
303 , 100 , 4429086515.9225
304 , 100 , 3287471038.815
305 , 100 , 792806746.085
318 , 100 , 1067683352.04
319 , 100 , 3287501762.6025
320 , 100 , 2653251163.865
321 , 100 , 1997854597.685
322 , 100 , 1321328320.3125
259 , 101 , 359412194.81
260 , 101 , 528545958.7475
261 , 101 , 528545958.7475
262 , 101 , 528531328.125
263 , 101 , 169130025.0
275 , 101 , 623704031.9225
276 , 101 , 1596235326.375
277 , 101 , 3171285507.0
278 , 101 , 3171258683.815
279 , 101 , 2050738617.5225
280 , 101 , 940796005.4975
281 , 101 , 169130025.0
301 , 101 , 1733601614.0025
302 , 101 , 3287490221.735
303 , 101 , 5549603331.0
304 , 101 , 4429117890.215
305 , 101 , 2124714796.7224998
306 , 101 , 623683385.9775
319 , 101 , 792807558.7475
320 , 101 , 792807558.7475
321 , 101 , 623673794.81
322 , 101 , 433395689.0625
274 , 102 , 169146606.6525
275 , 102 , 940823153.75
276 , 102 , 2050757637.5
277 , 102 , 3171251368.4025
278 , 102 , 3171224545.375
279 , 102 , 1596172251.365
280 , 102 , 623666967.1875
301 , 102 , 623676721.125
302 , 102 , 2124702117.215
303 , 102 , 4429086515.9225
304 , 102 , 5549533428.86
305 , 102 , 3287435925.59
306 , 102 , 1733581130.8125
274 , 103 , 264285984.6875
275 , 103 , 1173378563.75
276 , 103 , 1321367335.5900002
277 , 103 , 1321365709.9099998
278 , 103 , 1173356129.8525
279 , 103 , 264265664.0625
302 , 103 , 792795366.9725
303 , 103 , 3287435925.59
304 , 103 , 4429033683.11
305 , 103 , 4429033683.11
306 , 103 , 3287426334.1275
307 , 103 , 792778297.6475
274 , 104 , 274882621.6875
275 , 104 , 1321384404.8600001
276 , 104 , 1321365709.9099998
277 , 104 , 1173369785.21
278 , 104 , 940796005.4975
279 , 104 , 169130025.0
303 , 104 , 1733587308.4099998
304 , 104 , 3287435925.59
305 , 104 , 4429047013.5
306 , 104 , 4429073185.5275
307 , 104 , 2124678220.1599998
308 , 104 , 623665829.3975
272 , 105 , 623697204.09
273 , 105 , 940823153.75
274 , 105 , 2050757637.5
275 , 105 , 3171234299.1275
276 , 105 , 2050714232.96
277 , 105 , 940789990.6775
278 , 105 , 623666967.1875
303 , 105 , 623665829.3975
304 , 105 , 1733565037.44
305 , 105 , 3287445517.0475
306 , 105 , 5549533428.86
307 , 105 , 3287435925.59
308 , 105 , 1733587308.4099998
309 , 105 , 623683385.9775
271 , 106 , 169146606.6525
272 , 106 , 940823153.75
273 , 106 , 1173378563.75
274 , 106 , 1321367335.5900002
275 , 106 , 1321348640.6875
276 , 106 , 274835802.9275
304 , 106 , 623648272.6875
305 , 106 , 2124657412.5275
306 , 106 , 4429033683.11
307 , 106 , 4429033683.11
308 , 106 , 3287435925.59
309 , 106 , 1733581130.8125
271 , 107 , 264285984.6875
272 , 107 , 1173378563.75
273 , 107 , 1321367335.5900002
274 , 107 , 1321365709.9099998
275 , 107 , 1173356129.8525
276 , 107 , 264265664.0625
305 , 107 , 792795366.9725
306 , 107 , 3287435925.59
307 , 107 , 4429033683.11
308 , 107 , 4429033683.11
309 , 107 , 3287426334.1275
310 , 107 , 792778297.6475
271 , 108 , 274882621.6875
272 , 108 , 1321384404.8600001
273 , 108 , 1321365709.9099998
274 , 108 , 1173369785.21
275 , 108 , 940796005.4975
276 , 108 , 169130025.0
306 , 108 , 1733587308.4099998
307 , 108 , 3287435925.59
308 , 108 , 4429047013.5
309 , 108 , 4429073185.5275
310 , 108 , 2124678220.1599998
311 , 108 , 623665829.3975
269 , 109 , 623697204.09
270 , 109 , 940823153.75
271 , 109 , 2050757637.5
272 , 109 , 3171234299.1275
273 , 109 , 2050714232.96
274 , 109 , 940789990.6775
275 , 109 , 623666967.1875
306 , 109 , 623665829.3975
307 , 109 , 1733565037.44
308 , 109 , 3287445517.0475
309 , 109 , 5549533428.86
310 , 109 , 3287435925.59
311 , 109 , 1733587308.4099998
312 , 109 , 623683385.9775
268 , 110 , 169146606.6525
269 , 110 , 940823153.75
270 , 110 , 1173378563.75
271 , 110 , 1321367335.5900002
272 , 110 , 1321348640.6875
273 , 110 , 274835802.9275
307 , 110 , 623648272.6875
308 , 110 , 2124657412.5275
309 , 110 , 4429033683.11
310 , 110 , 4429033683.11
311 , 110 , 3287435925.59
312 , 110 , 1733581130.8125
268 , 111 , 264302241.375
269 , 111 , 1173402948.5625
270 , 111 , 1321384404.8600001
271 , 111 , 1321365709.9099998
272 , 111 , 1173356129.8525
273 , 111 , 264265664.0625
308 , 111 , 792795366.9725
309 , 111 , 3287435925.59
310 , 111 , 4429047013.5
311 , 111 , 4429086515.9225
312 , 111 , 3287471038.815
313 , 111 , 792806746.085
267 , 112 , 623704031.9225
268 , 112 , 1596235326.375
269 , 112 , 3171285507.0
270 , 112 , 3171258683.815
271 , 112 , 2050738617.5225
272 , 112 , 940796005.4975
273 , 112 , 169130025.0
309 , 112 , 1733601614.0025
310 , 112 , 3287490221.735
311 , 112 , 5549603331.0
312 , 112 , 4429117890.215
313 , 112 , 2124714796.7224998
314 , 112 , 623683385.9775
266 , 113 , 169146606.6525
267 , 113 , 940823153.75
268 , 113 , 2050757637.5
269 , 113 , 3171251368.4025
270 , 113 , 3171224545.375
271 , 113 , 1596172251.365
272 , 113 , 623666967.1875
309 , 113 , 623676721.125
310 , 113 , 2124702117.215
311 , 113 , 4429086515.9225
312 , 113 , 5549533428.86
313 , 113 , 3287435925.59
314 , 113 , 1733581130.8125
266 , 114 , 264285984.6875
267 , 114 , 1173378563.75
268 , 114 , 1321367335.5900002
269 , 114 , 1321365709.9099998
270 , 114 , 1173356129.8525
271 , 114 , 264265664.0625
310 , 114 , 792795366.9725
311 , 114 , 3287435925.59
312 , 114 , 4429033683.11
313 , 114 , 4429033683.11
314 , 114 , 3287426334.1275
315 , 114 , 792778297.6475
266 , 115 , 274882621.6875
267 , 115 , 1321384404.8600001
268 , 115 , 1321365709.9099998
269 , 115 , 1173369785.21
270 , 115 , 940796005.4975
271 , 115 , 169130025.0
311 , 115 , 1733587308.4099998
312 , 115 , 3287435925.59
313 , 115 , 4429047013.5
314 , 115 , 4429073185.5275
315 , 115 , 2124678220.1599998
316 , 115 , 623665829.3975
264 , 116 , 623697204.09
265 , 116 , 940823153.75
266 , 116 , 2050757637.5
267 , 116 , 3171234299.1275
268 , 116 , 2050714232.96
269 , 116 , 940789990.6775
270 , 116 , 623666967.1875
311 , 116 , 623665829.3975
312 , 116 , 1733565037.44
313 , 116 , 3287445517.0475
314 , 116 , 5549533428.86
315 , 116 , 3287435925.59
316 , 116 , 1733587308.4099998
317 , 116 , 623683385.9775
263 , 117 , 169146606.6525
264 , 117 , 940823153.75
265 , 117 , 1173378563.75
266 , 117 , 1321367335.5900002
267 , 117 , 1321348640.6875
268 , 117 , 274835802.9275
312 , 117 , 623648272.6875
313 , 117 , 2124657412.5275
314 , 117 , 4429033683.11
315 , 117 , 4429033683.11
316 , 117 , 3287435925.59
317 , 117 , 1733581130.8125
263 , 118 , 264285984.6875
264 , 118 , 1173378563.75
265 , 118 , 1321367335.5900002
266 , 118 , 1321365709.9099998
267 , 118 , 1173356129.8525
268 , 118 , 264265664.0625
313 , 118 , 792795366.9725
314 , 118 , 3287435925.59
315 , 118 , 4429033683.11
316 , 118 , 4429033683.11
317 , 118 , 3287426334.1275
318 , 118 , 792778297.6475
263 , 119 , 274882621.6875
264 , 119 , 1321384404.8600001
265 , 119 , 1321365709.9099998
266 , 119 , 1173369785.21
267 , 119 , 940796005.4975
268 , 119 , 169130025.0
314 , 119 , 1733587308.4099998
315 , 119 , 3287435925.59
316 , 119 , 4429047013.5
317 , 119 , 4429073185.5275
318 , 119 , 2124678220.1599998
319 , 119 , 623665829.3975
261 , 120 , 623697204.09
262 , 120 , 940823153.75
263 , 120 , 2050757637.5
264 , 120 , 3171234299.1275
265 , 120 , 2050714232.96
266 , 120 , 940789990.6775
267 , 120 , 623666967.1875
314 , 120 , 623665829.3975
315 , 120 , 1733565037.44
316 , 120 , 3287445517.0475
317 , 120 , 5549533428.86
318 , 120 , 3287435925.59
319 , 120 , 1733587308.4099998
320 , 120 , 623683385.9775
260 , 121 , 169146606.6525
261 , 121 , 940823153.75
262 , 121 , 1173378563.75
263 , 121 , 1321367335.5900002
264 , 121 , 1321348640.6875
265 , 121 , 274835802.9275
315 , 121 , 623648272.6875
316 , 121 , 2124657412.5275
317 , 121 , 4429033683.11
318 , 121 , 4429033683.11
319 , 121 , 3287435925.59
320 , 121 , 1733581130.8125
260 , 122 , 264302241.375
261 , 122 , 1173402948.5625
262 , 122 , 1321384404.8600001
263 , 122 , 1321365709.9099998
264 , 122 , 1173356129.8525
265 , 122 , 264265664.0625
316 , 122 , 792795366.9725
317 , 122 , 3287435925.59
318 , 122 , 4429047013.5
319 , 122 , 4429086515.9225
320 , 122 , 3287471038.815
321 , 122 , 792806746.085
259 , 123 , 623704031.9225
260 , 123 , 1596235326.375
261 , 123 , 3171285507.0
262 , 123 , 3171258683.815
263 , 123 , 2050738617.5225
264 , 123 , 940796005.4975
265 , 123 , 169130025.0
317 , 123 , 1733601614.0025
318 , 123 , 3287490221.735
319 , 123 , 5549603331.0
320 , 123 , 4429117890.215
321 , 123 , 2124714796.7224998
322 , 123 , 623683385.9775
258 , 124 , 169146606.6525
259 , 124 , 940823153.75
260 , 124 , 2050757637.5
261 , 124 , 3171251368.4025
262 , 124 , 3171224545.375
263 , 124 , 1596172251.365
264 , 124 , 623666967.1875
317 , 124 , 623676721.125
318 , 124 , 2124702117.215
319 , 124 , 4429086515.9225
320 , 124 , 5549533428.86
321 , 124 , 3287435925.59
322 , 124 , 1733581130.8125
258 , 125 , 264285984.6875
259 , 125 , 1173378563.75
260 , 125 , 1321367335.5900002
261 , 125 , 1321365709.9099998
262 , 125 , 1173356129.8525
263 , 125 , 264265664.0625
318 , 125 , 792795366.9725
319 , 125 , 3287435925.59
320 , 125 , 4429033683.11
321 , 125 , 4429033683.11
322 , 125 , 3287426334.1275
323 , 125 , 792778297.6475
258 , 126 , 274882621.6875
259 , 126 , 1321384404.8600001
260 , 126 , 1321365709.9099998
261 , 126 , 1173369785.21
262 , 126 , 940796005.4975
263 , 126 , 169130025.0
319 , 126 , 1733587308.4099998
320 , 126 , 3287435925.59
321 , 126 , 4429047013.5
322 , 126 , 4429073185.5275
323 , 126 , 2124678220.1599998
324 , 126 , 623665829.3975
256 , 127 , 623697204.09
257 , 127 , 940823153.75
258 , 127 , 2050757637.5
259 , 127 , 3171234299.1275
260 , 127 , 2050714232.96
261 , 127 , 940789990.6775
262 , 127 , 623666967.1875
319 , 127 , 623665829.3975
320 , 127 , 1733565037.44
321 , 127 , 3287445517.0475
322 , 127 , 5549533428.86
323 , 127 , 3287435925.59
324 , 127 , 1733587308.4099998
325 , 127 , 623683385.9775
255 , 128 , 169146606.6525
256 , 128 , 940823153.75
257 , 128 , 1173378563.75
258 , 128 , 1321367335.5900002
259 , 128 , 1321348640.6875
260 , 128 , 274835802.9275
320 , 128 , 623648272.6875
321 , 128 , 2124657412.5275
322 , 128 , 4429033683.11
323 , 128 , 4429033683.11
324 , 128 , 3287435925.59
325 , 128 , 1733581130.8125
255 , 129 , 264285984.6875
256 , 129 , 1173378563.75
257 , 129 , 1321367335.5900002
258 , 129 , 1321365709.9099998
259 , 129 , 1173356129.8525
260 , 129 , 264265664.0625
321 , 129 , 792795366.9725
322 , 129 , 3287435925.59
323 , 129 , 4429033683.11
324 , 129 , 4429033683.11
325 , 129 , 3287426334.1275
326 , 129 , 792778297.6475
255 , 130 , 274882621.6875
256 , 130 , 1321384404.8600001
257 , 130 , 1321365709.9099998
258 , 130 , 1173369785.21
259 , 130 , 940796005.4975
260 , 130 , 169130025.0
322 , 130 , 1733587308.4099998
323 , 130 , 3287435925.59
324 , 130 , 4429047013.5
325 , 130 , 4429073185.5275
326 , 130 , 2124678220.1599998
327 , 130 , 623665829.3975
253 , 131 , 623697204.09
254 , 131 , 940823153.75
255 , 131 , 2050757637.5
